DATE,PRODUCT_ID,PRODUCT_NAME,FORCASTED_SALES,ACTUAL_SALES,,Accuracy
17-11-2017,57527,HOUSTON15CTO,22,13,9,41%
19-06-2015,57497,GOLIADMLK14CTOE,81,87,-6,-7%
10-02-2015,62877,LOVELAND14BBTX,72,91,-19,-26%
01-07-2015,63886,PANDORA15SKLBTX,86,52,34,40%
25-06-2016,57515,HOUSTON12CTO,16,14,2,13%
02-10-2016,60149,TULIP14SKLBTX,50,90,-40,-80%
12-06-2016,62907,BEAVERCREEK14BTX,72,31,41,57%
12-09-2016,74496,PR49960LIVNGSTON,10,72,-62,-620%
04-01-2015,62888,LOVELAND14FSCTO,48,19,29,60%
24-11-2017,59379,IRIS14BSWBTX,51,10,41,80%
11-09-2017,63255,COTTONWOODBSKLBTX,87,86,1,1%
29-06-2017,199,PARTS,98,25,73,74%
01-12-2016,62880,LOVELAND15SCTO,71,15,56,79%
13-08-2017,199,PARTS,29,26,3,10%
14-08-2016,57191,ERIKSSON14CTO,82,69,13,16%
16-01-2015,63886,PANDORA15SKLBTX,8,32,-24,-300%
06-01-2016,72168,PR48340CRESBUTEA,5,51,-46,-920%
25-12-2015,61347,MIRAMAR15CTO,28,23,5,18%
20-07-2017,62856,PARKCITY15BTX,86,80,6,7%
29-01-2015,62904,BEAVERCREEK12BTX,41,72,-31,-76%
05-06-2015,60153,TULIP15AMDBTX,70,28,42,60%
26-08-2015,62907,BEAVERCREEK14BTX,67,37,30,45%
23-10-2015,66803,SOMERSETBTX,60,4,56,93%
13-06-2017,60704,VANGOGH14BDWBTX,13,32,-19,-146%
12-09-2016,60705,VANGOGH15BDWBTX,57,42,15,26%
16-03-2015,68337,ROUND ROCKMLKBTX,12,48,-36,-300%
12-09-2016,73533,PR49261SALADO15,28,13,15,54%
15-08-2017,63039,PARKCITY-P15CTO,10,16,-6,-60%
05-06-2015,62911,BEAVERCREEK12FCTO,11,70,-59,-536%
16-09-2017,56153,COLUMBUS12CTO,35,72,-37,-106%
08-12-2015,56746,MARBLE FALLS15BTX,26,74,-48,-185%
26-06-2017,52371,SALADO 15,62,41,21,34%
10-11-2015,53923,COLUMBUS12BTX,34,30,4,12%
10-10-2015,75366,PR50404HOUSTN14O,80,9,71,89%
31-07-2016,62907,BEAVERCREEK14BTX,87,23,64,74%
19-05-2017,61333,BERLINETTA P,100,10,90,90%
29-10-2016,77346,PR51415SALADO14,59,41,18,31%
03-03-2015,62882,LOVELAND14SCTO,15,7,8,53%
12-08-2015,59384,IRIS15BDWBTX,53,57,-4,-8%
08-04-2015,62907,BEAVERCREEK14BTX,69,40,29,42%
05-01-2016,57525,HOUSTON15BTX,92,44,48,52%
11-03-2015,60705,VANGOGH15BDWBTX,71,62,9,13%
23-01-2015,57191,ERIKSSON14CTO,79,6,73,92%
25-10-2015,62907,BEAVERCREEK14BTX,54,21,33,61%
13-05-2016,62856,PARKCITY15BTX,54,47,7,13%
20-09-2015,60147,TULIP15BDWBTX,100,75,25,25%
01-07-2017,60147,TULIP15BDWBTX,79,19,60,76%
27-03-2016,57453,JANUS15HSWBTX,24,100,-76,-317%
09-01-2016,199,PARTS,11,41,-30,-273%
12-03-2015,199,PARTS,14,81,-67,-479%
25-08-2016,62907,BEAVERCREEK14BTX,37,78,-41,-111%
18-12-2015,60151,TULIP17SKLBTX,59,38,21,36%
15-11-2015,68288,PR45105SALADO14Z,45,57,-12,-27%
17-06-2017,199,PARTS,59,60,-1,-2%
27-09-2015,63399,ECHO 17 MLK CTO,19,82,-63,-332%
30-01-2016,60147,TULIP15BDWBTX,4,47,-43,-1075%
03-03-2017,60151,TULIP17SKLBTX,54,30,24,44%
22-01-2016,62856,PARKCITY15BTX,72,34,38,53%
15-12-2017,70901,ROCKET11BSWBTX,62,26,36,58%
21-07-2015,62856,PARKCITY15BTX,20,13,7,35%
22-11-2016,62856,PARKCITY15BTX,68,2,66,97%
06-07-2015,53923,COLUMBUS12BTX,53,37,16,30%
14-11-2017,57521,HOUSTON14CTO,27,69,-42,-156%
14-09-2016,57515,HOUSTON12CTO,83,17,66,80%
08-06-2015,77472,PR32591HOUSTN12E,84,15,69,82%
24-05-2015,72502,PR47600RNDROCK2,16,53,-37,-231%
01-05-2017,63039,PARKCITY-P15CTO,59,94,-35,-59%
17-10-2016,62907,BEAVERCREEK14BTX,10,91,-81,-810%
17-07-2016,57515,HOUSTON12CTO,20,69,-49,-245%
22-12-2015,57374,FIGTREETAA1,24,57,-33,-138%
21-09-2015,60707,VANGOGH15SKLBTX,12,89,-77,-642%
29-08-2017,55725,CEDAR15HSWBTX,43,4,39,91%
13-01-2015,59383,IRIS15BSWBTX,28,62,-34,-121%
15-05-2016,57519,HOUSTON14BTX,12,9,3,25%
27-02-2017,60147,TULIP15BDWBTX,79,57,22,28%
14-05-2015,199,PARTS,6,4,2,33%
25-08-2015,62856,PARKCITY15BTX,71,74,-3,-4%
01-05-2016,57513,HOUSTON12BTX,76,64,12,16%
12-10-2016,66803,SOMERSETBTX,87,8,79,91%
16-08-2017,60705,VANGOGH15BDWBTX,2,54,-52,-2600%
13-06-2015,60151,TULIP17SKLBTX,89,64,25,28%
01-12-2015,62904,BEAVERCREEK12BTX,29,96,-67,-231%
14-08-2017,62908,BEAVERCREEK14CTO,44,38,6,14%
09-08-2016,57519,HOUSTON14BTX,58,44,14,24%
10-03-2015,60707,VANGOGH15SKLBTX,27,35,-8,-30%
13-04-2017,60825,BOLDPEAK2,90,28,62,69%
30-06-2017,199,PARTS,70,54,16,23%
02-03-2017,57525,HOUSTON15BTX,76,78,-2,-3%
21-02-2017,60150,TULIP15SKLBTX,65,58,7,11%
02-12-2016,60705,VANGOGH15BDWBTX,85,41,44,52%
29-01-2017,61347,MIRAMAR15CTO,25,97,-72,-288%
12-02-2017,57527,HOUSTON15CTO,41,34,7,17%
06-11-2017,53539,ALPINE 14,68,38,30,44%
23-01-2015,57527,HOUSTON15CTO,47,35,12,26%
16-09-2016,57519,HOUSTON14BTX,49,70,-21,-43%
27-03-2017,57515,HOUSTON12CTO,17,68,-51,-300%
23-12-2016,62884,LOVELAND15SBTX,63,95,-32,-51%
16-06-2016,52332,SALADO14BTX,13,71,-58,-446%
09-11-2016,55725,CEDAR15HSWBTX,7,78,-71,-1014%
19-07-2016,62904,BEAVERCREEK12BTX,84,74,10,12%
05-07-2016,63397,ECHO 15 MLK CTO,62,30,32,52%
01-02-2016,62907,BEAVERCREEK14BTX,98,45,53,54%
23-08-2017,59383,IRIS15BSWBTX,24,39,-15,-63%
01-12-2015,56744,MARBLE FALLS14BTX,14,93,-79,-564%
24-12-2016,60705,VANGOGH15BDWBTX,72,84,-12,-17%
20-08-2017,64248,JAYTONBTX,82,70,12,15%
10-03-2017,199,PARTS,40,18,22,55%
18-12-2015,55725,CEDAR15HSWBTX,48,94,-46,-96%
20-05-2015,80788,PR53391LVELND15B,74,81,-7,-9%
19-07-2015,60705,VANGOGH15BDWBTX,4,64,-60,-1500%
05-12-2016,199,PARTS,43,23,20,47%
09-07-2016,60151,TULIP17SKLBTX,75,53,22,29%
11-06-2016,199,PARTS,56,68,-12,-21%
03-07-2017,69923,CELTICBTX,68,45,23,34%
21-07-2017,57494,GOLIADMLK12BTXE,66,74,-8,-12%
02-02-2017,63256,COTTONWOODSKLBTX,41,25,16,39%
30-01-2016,63039,PARKCITY-P15CTO,96,64,32,33%
03-11-2017,60705,VANGOGH15BDWBTX,73,79,-6,-8%
01-04-2016,199,PARTS,10,49,-39,-390%
18-09-2017,59383,IRIS15BSWBTX,22,26,-4,-18%
22-10-2015,199,PARTS,100,99,1,1%
15-01-2015,60705,VANGOGH15BDWBTX,45,37,8,18%
11-07-2015,60705,VANGOGH15BDWBTX,72,89,-17,-24%
10-11-2017,60151,TULIP17SKLBTX,21,53,-32,-152%
15-07-2015,62856,PARKCITY15BTX,84,34,50,60%
18-11-2017,199,PARTS,35,36,-1,-3%
05-03-2015,68338,ROUND ROCKMLKCTO,32,59,-27,-84%
03-05-2015,61339,MIRAMAR 15,98,33,65,66%
22-06-2016,56151,MAGELLAN14CTO,22,11,11,50%
22-12-2015,57283,COTTONWOODBDWBTX,48,43,5,10%
26-01-2016,54142,TESTAROSSA P,61,78,-17,-28%
14-09-2017,60147,TULIP15BDWBTX,34,56,-22,-65%
03-04-2016,62907,BEAVERCREEK14BTX,98,15,83,85%
15-05-2015,63256,COTTONWOODSKLBTX,67,86,-19,-28%
26-03-2015,63256,COTTONWOODSKLBTX,31,31,0,0%
13-06-2016,59384,IRIS15BDWBTX,13,39,-26,-200%
17-01-2015,62878,LOVELAND14BCTO,77,72,5,6%
18-11-2017,62907,BEAVERCREEK14BTX,28,21,7,25%
23-11-2015,63256,COTTONWOODSKLBTX,37,95,-58,-157%
01-07-2017,59860,SILVERTONBTX,46,58,-12,-26%
28-06-2015,60705,VANGOGH15BDWBTX,66,31,35,53%
19-07-2017,57519,HOUSTON14BTX,57,12,45,79%
26-11-2016,62907,BEAVERCREEK14BTX,40,94,-54,-135%
01-05-2015,84387,PR47835BOLDPEAK2,86,48,38,44%
21-07-2015,62907,BEAVERCREEK14BTX,73,1,72,99%
04-05-2016,60705,VANGOGH15BDWBTX,11,67,-56,-509%
21-06-2015,60705,VANGOGH15BDWBTX,68,49,19,28%
27-11-2017,63256,COTTONWOODSKLBTX,23,40,-17,-74%
24-08-2017,74192,DRAXSKLYBTX,33,67,-34,-103%
20-11-2017,62856,PARKCITY15BTX,27,65,-38,-141%
09-05-2016,60151,TULIP17SKLBTX,66,79,-13,-20%
28-11-2016,59383,IRIS15BSWBTX,89,89,0,0%
11-02-2016,57191,ERIKSSON14CTO,63,96,-33,-52%
26-01-2017,56151,MAGELLAN14CTO,8,86,-78,-975%
04-04-2016,62850,PARKCITY12BTX,91,79,12,13%
10-03-2015,57497,GOLIADMLK14CTOE,56,56,0,0%
23-07-2015,60151,TULIP17SKLBTX,89,73,16,18%
01-05-2017,57616,CRESTED BUTTEBTX,98,23,75,77%
05-03-2017,199,PARTS,92,52,40,43%
27-08-2016,60705,VANGOGH15BDWBTX,90,40,50,56%
25-06-2016,62907,BEAVERCREEK14BTX,72,4,68,94%
28-07-2017,63886,PANDORA15SKLBTX,31,54,-23,-74%
09-12-2016,62878,LOVELAND14BCTO,76,50,26,34%
25-08-2017,70901,ROCKET11BSWBTX,86,18,68,79%
06-06-2016,199,PARTS,54,43,11,20%
25-05-2016,60705,VANGOGH15BDWBTX,94,6,88,94%
21-09-2016,61341,MIRAMAR 17,48,34,14,29%
15-02-2017,61347,MIRAMAR15CTO,72,82,-10,-14%
31-03-2017,62907,BEAVERCREEK14BTX,46,74,-28,-61%
14-08-2015,199,PARTS,57,85,-28,-49%
01-09-2016,62907,BEAVERCREEK14BTX,51,46,5,10%
18-09-2016,199,PARTS,1,91,-90,-9000%
24-04-2017,62907,BEAVERCREEK14BTX,94,50,44,47%
20-08-2017,53302,DIESEL17GREYFED,41,56,-15,-37%
23-08-2016,60705,VANGOGH15BDWBTX,24,83,-59,-246%
11-08-2015,62907,BEAVERCREEK14BTX,1,89,-88,-8800%
30-11-2016,199,PARTS,30,30,0,0%
14-12-2016,52375,SALADO 14 CTO,3,78,-75,-2500%
27-09-2016,52370,SALADO 14,29,16,13,45%
20-05-2015,60150,TULIP15SKLBTX,47,80,-33,-70%
14-01-2016,62907,BEAVERCREEK14BTX,10,85,-75,-750%
19-03-2015,63885,PANDORA15HSWBTX,6,16,-10,-167%
06-05-2017,199,PARTS,40,21,19,48%
18-03-2015,199,PARTS,23,69,-46,-200%
18-01-2017,62907,BEAVERCREEK14BTX,13,98,-85,-654%
18-08-2017,63256,COTTONWOODSKLBTX,82,92,-10,-12%
01-05-2016,52370,SALADO 14,82,65,17,21%
23-03-2016,62907,BEAVERCREEK14BTX,41,61,-20,-49%
05-08-2016,60705,VANGOGH15BDWBTX,11,57,-46,-418%
07-08-2015,53301,DIESEL15GREYFED,58,61,-3,-5%
17-06-2015,62907,BEAVERCREEK14BTX,76,24,52,68%
25-11-2017,199,PARTS,12,87,-75,-625%
18-10-2017,82228,PR54537BLACKWELL,58,75,-17,-29%
22-12-2016,62907,BEAVERCREEK14BTX,92,47,45,49%
04-04-2016,62907,BEAVERCREEK14BTX,28,78,-50,-179%
04-11-2015,62905,BEAVERCREEK12CTO,78,22,56,72%
17-12-2015,62907,BEAVERCREEK14BTX,92,8,84,91%
19-04-2017,62907,BEAVERCREEK14BTX,97,70,27,28%
19-12-2017,57497,GOLIADMLK14CTOE,16,16,0,0%
14-08-2015,62907,BEAVERCREEK14BTX,82,47,35,43%
19-06-2017,60150,TULIP15SKLBTX,86,1,85,99%
11-11-2015,199,PARTS,54,58,-4,-7%
02-07-2015,84799,PR55866PRKCTY14O,5,100,-95,-1900%
14-10-2017,199,PARTS,89,99,-10,-11%
08-08-2016,69779,PR47101GOL12MLKA,46,20,26,57%
07-08-2017,62907,BEAVERCREEK14BTX,17,42,-25,-147%
19-05-2015,62907,BEAVERCREEK14BTX,78,28,50,64%
30-04-2015,60705,VANGOGH15BDWBTX,53,76,-23,-43%
01-10-2017,62882,LOVELAND14SCTO,96,93,3,3%
02-02-2015,62857,PARKCITY15CTO,63,98,-35,-56%
17-02-2015,62907,BEAVERCREEK14BTX,41,16,25,61%
13-07-2017,64248,JAYTONBTX,10,69,-59,-590%
04-10-2015,59385,IRIS15SKLBTX,19,77,-58,-305%
16-02-2015,62879,LOVELAND15BBTX,81,18,63,78%
22-02-2015,62907,BEAVERCREEK14BTX,93,95,-2,-2%
28-09-2017,69923,CELTICBTX,85,47,38,45%
24-03-2016,62907,BEAVERCREEK14BTX,89,1,88,99%
06-01-2017,61590,DINO2BTX,4,55,-51,-1275%
03-10-2016,60705,VANGOGH15BDWBTX,88,66,22,25%
18-09-2015,57616,CRESTED BUTTEBTX,63,24,39,62%
01-10-2017,61590,DINO2BTX,16,81,-65,-406%
07-09-2016,61590,DINO2BTX,49,63,-14,-29%
23-06-2015,62907,BEAVERCREEK14BTX,47,27,20,43%
04-07-2016,69923,CELTICBTX,85,26,59,69%
29-12-2015,66803,SOMERSETBTX,6,36,-30,-500%
06-04-2017,69983,PR47219GOL12MLKA,39,12,27,69%
08-04-2016,60150,TULIP15SKLBTX,66,15,51,77%
08-01-2015,61590,DINO2BTX,16,18,-2,-13%
27-03-2017,69923,CELTICBTX,35,96,-61,-174%
28-06-2015,60705,VANGOGH15BDWBTX,38,96,-58,-153%
10-02-2017,54983,ROUND ROCK,72,91,-19,-26%
14-09-2015,61590,DINO2BTX,3,29,-26,-867%
25-04-2017,62907,BEAVERCREEK14BTX,60,87,-27,-45%
12-05-2015,58167,ECHO 17 CTO,37,100,-63,-170%
28-01-2015,62907,BEAVERCREEK14BTX,13,44,-31,-238%
19-05-2016,57527,HOUSTON15CTO,29,85,-56,-193%
29-05-2017,65308,BLACKWELLT4BTX,64,100,-36,-56%
25-07-2017,62907,BEAVERCREEK14BTX,71,2,69,97%
27-12-2017,199,PARTS,8,60,-52,-650%
22-04-2016,61590,DINO2BTX,34,57,-23,-68%
21-04-2017,69923,CELTICBTX,7,96,-89,-1271%
18-03-2017,62907,BEAVERCREEK14BTX,93,94,-1,-1%
13-11-2015,61590,DINO2BTX,89,40,49,55%
11-09-2016,63253,REDWOODSKLBTX,88,80,8,9%
10-03-2016,199,PARTS,4,70,-66,-1650%
13-10-2016,61590,DINO2BTX,20,56,-36,-180%
23-08-2015,60705,VANGOGH15BDWBTX,88,62,26,30%
21-09-2016,56746,MARBLE FALLS15BTX,97,1,96,99%
01-05-2016,56151,MAGELLAN14CTO,96,35,61,64%
15-03-2017,62907,BEAVERCREEK14BTX,72,91,-19,-26%
25-01-2017,61590,DINO2BTX,40,97,-57,-143%
23-10-2017,68338,ROUND ROCKMLKCTO,33,62,-29,-88%
14-02-2017,72785,PR48919DIESEL15,58,9,49,84%
28-03-2015,61590,DINO2BTX,57,24,33,58%
28-04-2015,62884,LOVELAND15SBTX,60,41,19,32%
14-03-2017,62907,BEAVERCREEK14BTX,50,84,-34,-68%
06-01-2016,57495,GOLIADMLK12CTOE,69,67,2,3%
03-05-2016,57527,HOUSTON15CTO,99,28,71,72%
11-11-2017,199,PARTS,9,13,-4,-44%
29-11-2016,62878,LOVELAND14BCTO,89,58,31,35%
01-05-2016,61590,DINO2BTX,8,99,-91,-1138%
27-12-2016,53301,DIESEL15GREYFED,29,28,1,3%
26-12-2017,62884,LOVELAND15SBTX,83,20,63,76%
17-03-2016,56746,MARBLE FALLS15BTX,21,91,-70,-333%
05-12-2017,60705,VANGOGH15BDWBTX,30,40,-10,-33%
05-10-2016,68337,ROUND ROCKMLKBTX,26,47,-21,-81%
20-05-2015,60704,VANGOGH14BDWBTX,9,45,-36,-400%
30-04-2016,60151,TULIP17SKLBTX,75,70,5,7%
19-11-2015,56151,MAGELLAN14CTO,53,16,37,70%
28-01-2017,57497,GOLIADMLK14CTOE,49,72,-23,-47%
13-02-2017,62856,PARKCITY15BTX,82,7,75,91%
24-04-2015,56746,MARBLE FALLS15BTX,41,9,32,78%
08-12-2016,60705,VANGOGH15BDWBTX,68,14,54,79%
26-08-2017,62857,PARKCITY15CTO,7,9,-2,-29%
19-08-2017,62856,PARKCITY15BTX,15,92,-77,-513%
19-02-2016,62907,BEAVERCREEK14BTX,6,1,5,83%
01-06-2016,473,NON_TIED_PERIPHERALS,65,87,-22,-34%
01-05-2016,56746,MARBLE FALLS15BTX,4,90,-86,-2150%
07-08-2015,62907,BEAVERCREEK14BTX,9,50,-41,-456%
15-07-2015,61590,DINO2BTX,95,73,22,23%
05-07-2015,59383,IRIS15BSWBTX,11,92,-81,-736%
27-06-2017,199,PARTS,48,12,36,75%
29-07-2017,61590,DINO2BTX,20,53,-33,-165%
19-06-2017,62884,LOVELAND15SBTX,69,41,28,41%
27-05-2015,61590,DINO2BTX,12,96,-84,-700%
29-10-2016,60812,VENENOBTX,77,33,44,57%
27-12-2015,56745,MARBLE FALLS15CTO,36,72,-36,-100%
31-10-2017,63885,PANDORA15HSWBTX,95,6,89,94%
27-12-2017,62884,LOVELAND15SBTX,72,88,-16,-22%
30-06-2016,199,PARTS,88,81,7,8%
12-02-2015,62907,BEAVERCREEK14BTX,93,12,81,87%
07-08-2017,199,PARTS,35,70,-35,-100%
13-01-2016,199,PARTS,100,63,37,37%
09-11-2017,61339,MIRAMAR 15,6,88,-82,-1367%
29-04-2016,199,PARTS,3,35,-32,-1067%
05-02-2016,61590,DINO2BTX,79,55,24,30%
04-10-2017,62907,BEAVERCREEK14BTX,23,6,17,74%
18-02-2016,62856,PARKCITY15BTX,31,73,-42,-135%
08-04-2015,60812,VENENOBTX,65,11,54,83%
02-05-2016,62856,PARKCITY15BTX,53,26,27,51%
25-10-2017,73381,PR37345GOLI12MLK,65,39,26,40%
31-01-2016,60812,VENENOBTX,9,84,-75,-833%
24-03-2017,63276,MAPLE15SKLBTX,86,2,84,98%
19-12-2016,63095,MERIDIANBTX,76,96,-20,-26%
18-02-2017,60151,TULIP17SKLBTX,68,35,33,49%
18-01-2015,52370,SALADO 14,62,64,-2,-3%
13-05-2016,64151,PR44102ERIKSNATG,12,20,-8,-67%
14-02-2016,62878,LOVELAND14BCTO,28,35,-7,-25%
05-09-2017,60705,VANGOGH15BDWBTX,14,27,-13,-93%
08-07-2017,62856,PARKCITY15BTX,19,87,-68,-358%
11-03-2015,62881,LOVELAND14SBTX,67,50,17,25%
19-10-2015,62853,PARKCITY14BTX,61,24,37,61%
14-11-2015,52370,SALADO 14,33,60,-27,-82%
29-12-2015,199,PARTS,24,62,-38,-158%
27-05-2017,62884,LOVELAND15SBTX,82,62,20,24%
20-09-2017,53301,DIESEL15GREYFED,67,25,42,63%
10-01-2016,60705,VANGOGH15BDWBTX,37,19,18,49%
24-03-2016,82695,PR41691LOVELNS15,10,26,-16,-160%
17-05-2017,63399,ECHO 17 MLK CTO,13,69,-56,-431%
21-11-2017,60150,TULIP15SKLBTX,28,48,-20,-71%
14-01-2016,56746,MARBLE FALLS15BTX,45,78,-33,-73%
04-03-2015,199,PARTS,100,45,55,55%
12-04-2016,56746,MARBLE FALLS15BTX,65,30,35,54%
07-08-2015,60150,TULIP15SKLBTX,16,58,-42,-263%
17-02-2016,63095,MERIDIANBTX,26,8,18,69%
01-03-2016,62911,BEAVERCREEK12FCTO,96,46,50,52%
06-11-2016,63276,MAPLE15SKLBTX,1,22,-21,-2100%
01-08-2016,60150,TULIP15SKLBTX,4,88,-84,-2100%
22-02-2015,60813,BERLINETTABTX,14,53,-39,-279%
21-09-2016,63276,MAPLE15SKLBTX,57,66,-9,-16%
23-09-2016,54983,ROUND ROCK,98,7,91,93%
29-08-2015,63253,REDWOODSKLBTX,90,96,-6,-7%
20-02-2016,62907,BEAVERCREEK14BTX,27,23,4,15%
27-06-2017,54984,ROUND ROCKBTX,41,48,-7,-17%
03-12-2016,60147,TULIP15BDWBTX,33,19,14,42%
02-02-2016,62884,LOVELAND15SBTX,86,73,13,15%
06-03-2015,56745,MARBLE FALLS15CTO,72,21,51,71%
17-12-2017,78239,PR51812LIVNGSTON,69,62,7,10%
09-04-2016,62853,PARKCITY14BTX,42,66,-24,-57%
29-10-2015,62856,PARKCITY15BTX,43,40,3,7%
27-10-2017,61173,JASBSW20BTX,85,78,7,8%
11-10-2015,199,PARTS,97,32,65,67%
13-01-2017,62853,PARKCITY14BTX,64,74,-10,-16%
01-11-2017,60150,TULIP15SKLBTX,72,83,-11,-15%
03-12-2016,62856,PARKCITY15BTX,13,68,-55,-423%
23-11-2015,52333,SALADO15BTX,22,8,14,64%
02-08-2016,60707,VANGOGH15SKLBTX,92,38,54,59%
08-04-2016,60707,VANGOGH15SKLBTX,99,4,95,96%
19-09-2015,199,PARTS,3,79,-76,-2533%
25-12-2016,60150,TULIP15SKLBTX,29,61,-32,-110%
10-07-2016,60705,VANGOGH15BDWBTX,83,3,80,96%
07-07-2017,62877,LOVELAND14BBTX,41,16,25,61%
21-12-2017,55724,CEDAR14HSWBTX,21,40,-19,-90%
03-03-2016,54984,ROUND ROCKBTX,50,80,-30,-60%
13-11-2017,57521,HOUSTON14CTO,3,33,-30,-1000%
01-02-2016,57190,ERIKSSON14BTX,1,6,-5,-500%
10-01-2015,60813,BERLINETTABTX,45,93,-48,-107%
05-01-2017,55758,MAPLEM15BDWBTX,79,98,-19,-24%
30-08-2017,62856,PARKCITY15BTX,45,78,-33,-73%
20-05-2016,59384,IRIS15BDWBTX,39,9,30,77%
03-07-2016,54984,ROUND ROCKBTX,85,74,11,13%
30-10-2015,61333,BERLINETTA P,69,79,-10,-14%
17-04-2015,62850,PARKCITY12BTX,55,16,39,71%
09-08-2017,62881,LOVELAND14SBTX,17,76,-59,-347%
22-11-2015,62853,PARKCITY14BTX,13,57,-44,-338%
18-06-2017,53775,LATITUDE OAK14,67,2,65,97%
02-07-2016,63256,COTTONWOODSKLBTX,37,86,-49,-132%
28-07-2016,62877,LOVELAND14BBTX,87,96,-9,-10%
09-04-2015,57455,TITAN14MLKBDWBTX,58,95,-37,-64%
04-08-2016,60705,VANGOGH15BDWBTX,3,87,-84,-2800%
14-07-2015,63886,PANDORA15SKLBTX,82,52,30,37%
19-08-2016,57190,ERIKSSON14BTX,32,88,-56,-175%
26-12-2017,199,PARTS,35,38,-3,-9%
26-05-2016,62856,PARKCITY15BTX,52,80,-28,-54%
24-12-2015,55725,CEDAR15HSWBTX,32,25,7,22%
24-08-2016,62857,PARKCITY15CTO,4,22,-18,-450%
15-02-2017,62882,LOVELAND14SCTO,88,38,50,57%
03-02-2017,55725,CEDAR15HSWBTX,98,51,47,48%
13-06-2015,61333,BERLINETTA P,26,48,-22,-85%
26-08-2016,57527,HOUSTON15CTO,87,52,35,40%
31-01-2017,68337,ROUND ROCKMLKBTX,13,52,-39,-300%
05-03-2015,62879,LOVELAND15BBTX,91,29,62,68%
02-10-2016,52370,SALADO 14,70,88,-18,-26%
05-03-2016,61590,DINO2BTX,90,42,48,53%
28-10-2016,57515,HOUSTON12CTO,20,27,-7,-35%
29-08-2015,53512,GOLIAD 14,49,55,-6,-12%
20-09-2017,60151,TULIP17SKLBTX,29,84,-55,-190%
05-09-2016,62908,BEAVERCREEK14CTO,30,59,-29,-97%
07-10-2015,60704,VANGOGH14BDWBTX,13,56,-43,-331%
25-02-2017,62850,PARKCITY12BTX,49,8,41,84%
11-07-2017,64248,JAYTONBTX,86,46,40,47%
05-11-2017,68708,PRHOUSTON14CTOE3,30,16,14,47%
25-07-2017,57190,ERIKSSON14BTX,62,19,43,69%
02-03-2015,57379,JEFFERSONBTX,96,11,85,89%
22-11-2015,57190,ERIKSSON14BTX,72,73,-1,-1%
15-10-2015,70901,ROCKET11BSWBTX,63,16,47,75%
22-09-2016,60705,VANGOGH15BDWBTX,23,55,-32,-139%
31-10-2016,199,PARTS,32,45,-13,-41%
05-03-2016,64248,JAYTONBTX,87,51,36,41%
23-12-2017,66803,SOMERSETBTX,24,91,-67,-279%
22-09-2016,57640,DINO13BTX,13,41,-28,-215%
15-11-2015,65308,BLACKWELLT4BTX,6,39,-33,-550%
06-10-2016,62881,LOVELAND14SBTX,92,27,65,71%
08-06-2015,62907,BEAVERCREEK14BTX,27,77,-50,-185%
21-10-2017,62907,BEAVERCREEK14BTX,19,27,-8,-42%
15-12-2015,62856,PARKCITY15BTX,78,85,-7,-9%
05-11-2015,57616,CRESTED BUTTEBTX,15,6,9,60%
19-04-2015,62850,PARKCITY12BTX,54,9,45,83%
08-06-2015,64250,JAYTONSECUREBTX,80,8,72,90%
02-11-2016,81749,PR54079CRESBUTEA,96,71,25,26%
05-06-2017,53291,DIESEL 15,43,83,-40,-93%
31-01-2015,63276,MAPLE15SKLBTX,99,47,52,53%
20-10-2015,62856,PARKCITY15BTX,38,49,-11,-29%
14-12-2015,199,PARTS,81,15,66,81%
09-01-2016,57497,GOLIADMLK14CTOE,70,26,44,63%
09-10-2017,63253,REDWOODSKLBTX,47,96,-49,-104%
05-11-2016,55725,CEDAR15HSWBTX,95,47,48,51%
25-08-2017,60705,VANGOGH15BDWBTX,84,20,64,76%
11-12-2016,62904,BEAVERCREEK12BTX,79,61,18,23%
25-10-2015,60147,TULIP15BDWBTX,99,17,82,83%
19-03-2015,57455,TITAN14MLKBDWBTX,38,89,-51,-134%
03-11-2017,52370,SALADO 14,42,70,-28,-67%
20-05-2016,66803,SOMERSETBTX,30,79,-49,-163%
06-08-2016,57455,TITAN14MLKBDWBTX,27,18,9,33%
20-09-2017,57455,TITAN14MLKBDWBTX,15,70,-55,-367%
05-12-2016,81150,ROCKETEDUBSWBTX,45,56,-11,-24%
27-06-2017,62853,PARKCITY14BTX,11,80,-69,-627%
28-05-2017,62904,BEAVERCREEK12BTX,3,12,-9,-300%
25-06-2017,60813,BERLINETTABTX,57,88,-31,-54%
24-07-2016,62856,PARKCITY15BTX,7,53,-46,-657%
12-10-2017,60150,TULIP15SKLBTX,15,46,-31,-207%
08-07-2016,53295,DIESEL15BTX,84,42,42,50%
01-09-2016,59383,IRIS15BSWBTX,33,43,-10,-30%
23-07-2016,199,PARTS,57,77,-20,-35%
27-12-2016,60705,VANGOGH15BDWBTX,87,79,8,9%
13-02-2016,70901,ROCKET11BSWBTX,35,73,-38,-109%
28-01-2015,56744,MARBLE FALLS14BTX,34,66,-32,-94%
25-07-2017,60813,BERLINETTABTX,32,1,31,97%
14-05-2017,57455,TITAN14MLKBDWBTX,78,45,33,42%
20-10-2017,83544,PR55283SALADO14,32,2,30,94%
30-08-2015,62884,LOVELAND15SBTX,78,61,17,22%
31-07-2016,60147,TULIP15BDWBTX,19,15,4,21%
09-04-2016,199,PARTS,48,34,14,29%
